"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text1","Input.text2","Answer.semantic-similarity.label","Approve","Reject"
"3PCPFX4U54VYAZHG6UIUJDKLSE4QFC","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 10:26:55 PDT 2020","3","BatchId:4041196;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 10:26:55 PDT 2020","","","3GU1KF0O4N6PJQ1ERHMBP2YCMTHBPK","A12ATVBE1I4567","Submitted","Sun May 17 10:28:21 PDT 2020","Sun May 17 10:30:28 PDT 2020","Wed May 20 10:30:28 PDT 2020","","","","127","100% (300/300)","100% (300/300)","0% (0/0)","I watched the show up until season four , after that I was no longer interested .","i liked it was the show until season four , after that I was no longer interested .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3PCPFX4U54VYAZHG6UIUJDKLSE4QFC","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 10:26:55 PDT 2020","3","BatchId:4041196;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 10:26:55 PDT 2020","","","3LRKMWOKBAMP9H3OVXR2F7XM2MAZ2Q","A183WYXN12P2TJ","Submitted","Sun May 17 10:28:15 PDT 2020","Sun May 17 10:30:01 PDT 2020","Wed May 20 10:30:01 PDT 2020","","","","106","100% (10/10)","100% (10/10)","0% (0/0)","I watched the show up until season four , after that I was no longer interested .","i liked it was the show until season four , after that I was no longer interested .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3PCPFX4U54VYAZHG6UIUJDKLSE4QFC","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 10:26:55 PDT 2020","3","BatchId:4041196;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 10:26:55 PDT 2020","","","3PW9OPU9PVPSELIGNMIANDDAP7412A","A2PGZ4K8RFSTTI","Submitted","Sun May 17 11:31:42 PDT 2020","Sun May 17 11:31:59 PDT 2020","Wed May 20 11:31:59 PDT 2020","","","","17","100% (5/5)","100% (5/5)","0% (0/0)","I watched the show up until season four , after that I was no longer interested .","i liked it was the show until season four , after that I was no longer interested .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"388FBO7J0VYJ7TLJVSI144WWTE7NYJ","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 10:26:55 PDT 2020","3","BatchId:4041196;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 10:26:55 PDT 2020","","","37Z929RLGEDMS4BNJKHQK199FKTSTC","AQC8WQHV3U67X","Submitted","Sun May 17 11:29:07 PDT 2020","Sun May 17 11:37:47 PDT 2020","Wed May 20 11:37:47 PDT 2020","","","","520","0% (0/0)","0% (0/0)","0% (0/0)","Simply put , fewer people favor TabooBuster and Osama !","Simply put , you smell cold and join and Deicide !","no paraphrase relationship"
"388FBO7J0VYJ7TLJVSI144WWTE7NYJ","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 10:26:55 PDT 2020","3","BatchId:4041196;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 10:26:55 PDT 2020","","","3EICBYG6491C7KQMA4DM3QIIVFBJCZ","A183WYXN12P2TJ","Submitted","Sun May 17 10:28:35 PDT 2020","Sun May 17 10:30:33 PDT 2020","Wed May 20 10:30:33 PDT 2020","","","","118","100% (10/10)","100% (10/10)","0% (0/0)","Simply put , fewer people favor TabooBuster and Osama !","Simply put , you smell cold and join and Deicide !","no paraphrase relationship"
"388FBO7J0VYJ7TLJVSI144WWTE7NYJ","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 10:26:55 PDT 2020","3","BatchId:4041196;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 10:26:55 PDT 2020","","","3KOPY89HMD7OUKU3HB2LANEOP2YJ31","A12ATVBE1I4567","Submitted","Sun May 17 10:28:03 PDT 2020","Sun May 17 10:29:44 PDT 2020","Wed May 20 10:29:44 PDT 2020","","","","101","100% (300/300)","100% (300/300)","0% (0/0)","Simply put , fewer people favor TabooBuster and Osama !","Simply put , you smell cold and join and Deicide !","no paraphrase relationship"
"31MCUE39CORCHY79J3CGOQRMJ1QG3Y","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 10:26:55 PDT 2020","3","BatchId:4041196;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 10:26:55 PDT 2020","","","34YB12FSQ3TFP4CCFNMX99VEX1YGMA","AYOXZN5JZIHDT","Submitted","Sun May 17 10:29:03 PDT 2020","Sun May 17 10:32:44 PDT 2020","Wed May 20 10:32:44 PDT 2020","","","","221","0% (0/0)","0% (0/0)","0% (0/0)","they both su * k . Paris is a dumbass no talent sl * t and jessica is jsut brain dead","I do not think it is a good movie .","no paraphrase relationship"
"31MCUE39CORCHY79J3CGOQRMJ1QG3Y","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 10:26:55 PDT 2020","3","BatchId:4041196;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 10:26:55 PDT 2020","","","3HMVI3QICOXIF6BNG7P5WHEF4MT1YL","A12ATVBE1I4567","Submitted","Sun May 17 10:28:04 PDT 2020","Sun May 17 10:29:53 PDT 2020","Wed May 20 10:29:53 PDT 2020","","","","109","100% (300/300)","100% (300/300)","0% (0/0)","they both su * k . Paris is a dumbass no talent sl * t and jessica is jsut brain dead","I do not think it is a good movie .","no paraphrase relationship"
"31MCUE39CORCHY79J3CGOQRMJ1QG3Y","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 10:26:55 PDT 2020","3","BatchId:4041196;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 10:26:55 PDT 2020","","","3V5Q80FXI2WOOOWVAQWTB6S7NRI324","A183WYXN12P2TJ","Submitted","Sun May 17 11:28:55 PDT 2020","Sun May 17 11:29:20 PDT 2020","Wed May 20 11:29:20 PDT 2020","","","","25","100% (10/10)","100% (10/10)","0% (0/0)","they both su * k . Paris is a dumbass no talent sl * t and jessica is jsut brain dead","I do not think it is a good movie .","no paraphrase relationship"
"3L21G7IH5B1GTMEUQ5K37XJTQD2Y1M","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 10:26:55 PDT 2020","3","BatchId:4041196;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 10:26:55 PDT 2020","","","31LVTDXBLCFM8C35VMFU80UWZ5JLR9","A183WYXN12P2TJ","Submitted","Sun May 17 10:29:40 PDT 2020","Sun May 17 10:31:08 PDT 2020","Wed May 20 10:31:08 PDT 2020","","","","88","100% (10/10)","100% (10/10)","0% (0/0)","Yes , but if you earn enough points you can request more .","yes , but if you have enough points you can request more .","approximately the same meaning and the rewritten sentence is grammatical"
