"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text1","Input.text2","Answer.semantic-similarity.label","Approve","Reject"
"302U8RURK3623ZQEQHVHX5S2BOFNV2","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:23:26 PDT 2020","3","BatchId:4025880;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:23:26 PDT 2020","","","3A4NIXBJ7B4VBWQDQEJDM10MS8OLM4","A12ATVBE1I4567","Submitted","Wed May 06 14:23:48 PDT 2020","Wed May 06 14:30:38 PDT 2020","Sat May 09 14:30:38 PDT 2020","","","","410","0% (0/0)","0% (0/0)","0% (0/0)","yes , bcuz he is chan .","Yes , he is jealous .","no paraphrase relationship"
"302U8RURK3623ZQEQHVHX5S2BOFNV2","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:23:26 PDT 2020","3","BatchId:4025880;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:23:26 PDT 2020","","","3E13VNJ1NS0WP6WICP32ATKRDT01IZ","A399GYOD60WD7M","Submitted","Wed May 06 14:29:27 PDT 2020","Wed May 06 14:29:36 PDT 2020","Sat May 09 14:29:36 PDT 2020","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","yes , bcuz he is chan .","Yes , he is jealous .","no paraphrase relationship"
"302U8RURK3623ZQEQHVHX5S2BOFNV2","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:23:26 PDT 2020","3","BatchId:4025880;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:23:26 PDT 2020","","","3NJM2BJS41B8TVTK5HI60M4U34MPCP","AWNR2FOWI73GL","Submitted","Wed May 06 14:32:01 PDT 2020","Wed May 06 14:32:09 PDT 2020","Sat May 09 14:32:09 PDT 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","yes , bcuz he is chan .","Yes , he is jealous .","no paraphrase relationship"
"304QEQWK0TP4SJPAOZ75R12H727O0Q","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:23:28 PDT 2020","3","BatchId:4025880;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:23:28 PDT 2020","","","3AMYWKA6YGR1SE8IGQSOPM7UXDF6OX","AYYSG3O9FNU15","Submitted","Wed May 06 14:29:35 PDT 2020","Wed May 06 14:29:46 PDT 2020","Sat May 09 14:29:46 PDT 2020","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","He would be well advised not to let her go .","He would be hard to be let her go .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"304QEQWK0TP4SJPAOZ75R12H727O0Q","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:23:28 PDT 2020","3","BatchId:4025880;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:23:28 PDT 2020","","","3P1L2B7AD6UJBZBP3UYQE5PRN83OLM","A12ATVBE1I4567","Submitted","Wed May 06 14:24:01 PDT 2020","Wed May 06 14:31:54 PDT 2020","Sat May 09 14:31:54 PDT 2020","","","","473","0% (0/0)","0% (0/0)","0% (0/0)","He would be well advised not to let her go .","He would be hard to be let her go .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"304QEQWK0TP4SJPAOZ75R12H727O0Q","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:23:28 PDT 2020","3","BatchId:4025880;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:23:28 PDT 2020","","","3TXWC2NHN4V38P29LEC9T18XK3QS9R","A37PO5YNKE5D97","Submitted","Wed May 06 14:32:27 PDT 2020","Wed May 06 14:33:46 PDT 2020","Sat May 09 14:33:46 PDT 2020","","","","79","0% (0/0)","0% (0/0)","0% (0/0)","He would be well advised not to let her go .","He would be hard to be let her go .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"307L9TDWK2XIRQOV67PBEA0JK4M3NL","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:23:30 PDT 2020","3","BatchId:4025880;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:23:30 PDT 2020","","","39U1BHVTDQWI8NQ8T5GPCT1XMUU3TA","A34AQDMF5GVHVY","Submitted","Wed May 06 14:29:50 PDT 2020","Wed May 06 14:30:21 PDT 2020","Sat May 09 14:30:21 PDT 2020","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","Even The Cure has love songs and most of their stuff is pretty dark .","Even The Cure has love songs and most of their stuff is pretty expensive .","no paraphrase relationship"
"307L9TDWK2XIRQOV67PBEA0JK4M3NL","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:23:30 PDT 2020","3","BatchId:4025880;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:23:30 PDT 2020","","","3TU5ZICBRI6RH44MOIHQY5YLI9NQ8B","A12ATVBE1I4567","Submitted","Wed May 06 14:33:28 PDT 2020","Wed May 06 14:37:08 PDT 2020","Sat May 09 14:37:08 PDT 2020","","","","220","0% (0/0)","0% (0/0)","0% (0/0)","Even The Cure has love songs and most of their stuff is pretty dark .","Even The Cure has love songs and most of their stuff is pretty expensive .","no paraphrase relationship"
"307L9TDWK2XIRQOV67PBEA0JK4M3NL","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:23:30 PDT 2020","3","BatchId:4025880;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:23:30 PDT 2020","","","3X31TUMD72RYF74OXS0F29CJUXTL1W","AYYSG3O9FNU15","Submitted","Wed May 06 14:26:19 PDT 2020","Wed May 06 14:26:30 PDT 2020","Sat May 09 14:26:30 PDT 2020","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","Even The Cure has love songs and most of their stuff is pretty dark .","Even The Cure has love songs and most of their stuff is pretty expensive .","no paraphrase relationship"
"31JUPBOOSR9E4NRG6B4SSZ45VVEL8T","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:23:28 PDT 2020","3","BatchId:4025880;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:23:28 PDT 2020","","","3FK0YFF9P4LHXOWGIAMAW6H1AZ5VVH","A37PO5YNKE5D97","Submitted","Wed May 06 14:50:37 PDT 2020","Wed May 06 14:50:50 PDT 2020","Sat May 09 14:50:50 PDT 2020","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","Ahh I love the hair metal ... Motley Crue , Poison , Cinderella , Faster Pussycat , Slaughter , etc .","I love the song &quot; The Damned &quot; , &quot; The Eagles , &quot; Cinderella , Poison , Nyng Nyak , etc .","no paraphrase relationship"
"31JUPBOOSR9E4NRG6B4SSZ45VVEL8T","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:23:28 PDT 2020","3","BatchId:4025880;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:23:28 PDT 2020","","","3VHHR074H8MCQTJQM8HO3J3WXJ0L70","A39EZ7V9T25RZO","Submitted","Wed May 06 15:27:15 PDT 2020","Wed May 06 15:32:24 PDT 2020","Sat May 09 15:32:24 PDT 2020","","","","309","0% (0/0)","0% (0/0)","0% (0/0)","Ahh I love the hair metal ... Motley Crue , Poison , Cinderella , Faster Pussycat , Slaughter , etc .","I love the song &quot; The Damned &quot; , &quot; The Eagles , &quot; Cinderella , Poison , Nyng Nyak , etc .","no paraphrase relationship"
"31JUPBOOSR9E4NRG6B4SSZ45VVEL8T","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:23:28 PDT 2020","3","BatchId:4025880;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:23:28 PDT 2020","","","3Y54SXRO1QQ27H3R8PCQZ2RXZ7ETU8","A12ATVBE1I4567","Submitted","Wed May 06 14:31:16 PDT 2020","Wed May 06 14:33:51 PDT 2020","Sat May 09 14:33:51 PDT 2020","","","","155","0% (0/0)","0% (0/0)","0% (0/0)","Ahh I love the hair metal ... Motley Crue , Poison , Cinderella , Faster Pussycat , Slaughter , etc .","I love the song &quot; The Damned &quot; , &quot; The Eagles , &quot; Cinderella , Poison , Nyng Nyak , etc .","no paraphrase relationship"
"31MBOZ6PBSWGGQHTNNKXUL0OLMZLCZ","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:23:30 PDT 2020","3","BatchId:4025880;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:23:30 PDT 2020","","","31Q0U3WYDUKZ0MFMTYZ5J4UIZDO719","A12ATVBE1I4567","Submitted","Wed May 06 14:23:44 PDT 2020","Wed May 06 14:29:51 PDT 2020","Sat May 09 14:29:51 PDT 2020","","","","367","0% (0/0)","0% (0/0)","0% (0/0)","Orlando Bloom and Chad Michael Murray are both really attractive !","Orlando Bloom and Ice Age are both really cute !","no paraphrase relationship"
