"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text1","Input.text2","Answer.semantic-similarity.label","Approve","Reject"
"33W1NHWFZLQH7W08OA6WRABQOQ0ZTQ","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 18:18:07 PDT 2020","3","BatchId:4041556;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 18:18:07 PDT 2020","","","3CFVK00FWQQTMT5L3YCWX5303J4L6C","A12ATVBE1I4567","Submitted","Sun May 17 18:18:20 PDT 2020","Sun May 17 18:18:56 PDT 2020","Wed May 20 18:18:56 PDT 2020","","","","36","100% (302/302)","100% (302/302)","100% (2/2)","It doesn &apos;t make sense ... wait oooh I get it , still not funny .","There is no meaning in it , wait one time , I might have it too .","no paraphrase relationship"
"33W1NHWFZLQH7W08OA6WRABQOQ0ZTQ","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 18:18:07 PDT 2020","3","BatchId:4041556;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 18:18:07 PDT 2020","","","3H7XDTSHKHWBUG6QJPSKI7X5V4BGW2","A3AW0GBJY2ZKEU","Submitted","Sun May 17 18:18:33 PDT 2020","Sun May 17 18:28:28 PDT 2020","Wed May 20 18:28:28 PDT 2020","","","","595","100% (53/53)","100% (53/53)","100% (53/53)","It doesn &apos;t make sense ... wait oooh I get it , still not funny .","There is no meaning in it , wait one time , I might have it too .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"33W1NHWFZLQH7W08OA6WRABQOQ0ZTQ","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 18:18:07 PDT 2020","3","BatchId:4041556;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 18:18:07 PDT 2020","","","3X1FV8S5J2WYFR6LTFNOW5EROV9GVS","A1PAPIJ1ZCEQBD","Submitted","Sun May 17 18:18:29 PDT 2020","Sun May 17 18:34:58 PDT 2020","Wed May 20 18:34:58 PDT 2020","","","","989","100% (59/59)","100% (59/59)","100% (59/59)","It doesn &apos;t make sense ... wait oooh I get it , still not funny .","There is no meaning in it , wait one time , I might have it too .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3DIIW4IV9T0BVLW895H2J7W8CEI4I3","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 18:18:07 PDT 2020","3","BatchId:4041556;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 18:18:07 PDT 2020","","","3S96KQ6I9R9GQFS5MUM1P2N9EIDDTZ","A1PAPIJ1ZCEQBD","Submitted","Sun May 17 18:18:25 PDT 2020","Sun May 17 18:34:29 PDT 2020","Wed May 20 18:34:29 PDT 2020","","","","964","100% (59/59)","100% (59/59)","100% (59/59)","yes .. try aries .. that is the one i was using","Yes , try aries .","approximately the same meaning and the rewritten sentence is grammatical"
"3DIIW4IV9T0BVLW895H2J7W8CEI4I3","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 18:18:07 PDT 2020","3","BatchId:4041556;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 18:18:07 PDT 2020","","","3X3OR7WPZ45GQ7O9WD9UHJZR9EUL8Y","A12ATVBE1I4567","Submitted","Sun May 17 18:18:23 PDT 2020","Sun May 17 18:29:13 PDT 2020","Wed May 20 18:29:13 PDT 2020","","","","650","100% (302/302)","100% (302/302)","100% (2/2)","yes .. try aries .. that is the one i was using","Yes , try aries .","approximately the same meaning and the rewritten sentence is grammatical"
"3DIIW4IV9T0BVLW895H2J7W8CEI4I3","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 18:18:07 PDT 2020","3","BatchId:4041556;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 18:18:07 PDT 2020","","","3Y9N9SS8L3GBRYUB7FGA7PJBKJ13D9","A1F1BIPJR11LSR","Submitted","Sun May 17 18:19:19 PDT 2020","Sun May 17 18:25:32 PDT 2020","Wed May 20 18:25:32 PDT 2020","","","","373","100% (1/1)","100% (1/1)","100% (1/1)","yes .. try aries .. that is the one i was using","Yes , try aries .","approximately the same meaning and the rewritten sentence is grammatical"
"3UEBBGULQJTQ2SOXN32ZTEHAVZDUFO","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 18:18:07 PDT 2020","3","BatchId:4041556;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 18:18:07 PDT 2020","","","3FTOP5WARKTSDSV6YOK28PGHMRE0JP","A12ATVBE1I4567","Submitted","Sun May 17 18:18:45 PDT 2020","Sun May 17 18:30:21 PDT 2020","Wed May 20 18:30:21 PDT 2020","","","","696","100% (302/302)","100% (302/302)","100% (2/2)","however , it can also generally mean japanese comic books ( like a genre ) .","While in Japan , however that can also refer to comics ( such as a manga ! ) .","no paraphrase relationship"
"3UEBBGULQJTQ2SOXN32ZTEHAVZDUFO","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 18:18:07 PDT 2020","3","BatchId:4041556;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 18:18:07 PDT 2020","","","3QECW5O0KM6LM2DC7O4IRQZH11FT57","A3AW0GBJY2ZKEU","Submitted","Sun May 17 18:18:17 PDT 2020","Sun May 17 18:26:12 PDT 2020","Wed May 20 18:26:12 PDT 2020","","","","475","100% (53/53)","100% (53/53)","100% (53/53)","however , it can also generally mean japanese comic books ( like a genre ) .","While in Japan , however that can also refer to comics ( such as a manga ! ) .","approximately the same meaning and the rewritten sentence is grammatical"
"3UEBBGULQJTQ2SOXN32ZTEHAVZDUFO","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 18:18:07 PDT 2020","3","BatchId:4041556;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 18:18:07 PDT 2020","","","3VD82FOHKVTQ8VHJQH5RBMZ4UAKOCO","A1PAPIJ1ZCEQBD","Submitted","Sun May 17 18:18:22 PDT 2020","Sun May 17 18:34:00 PDT 2020","Wed May 20 18:34:00 PDT 2020","","","","938","100% (59/59)","100% (59/59)","100% (59/59)","however , it can also generally mean japanese comic books ( like a genre ) .","While in Japan , however that can also refer to comics ( such as a manga ! ) .","approximately the same meaning and the rewritten sentence is grammatical"
"3D3B8GE8A6W49DPO3V3D9C80KKR9PG","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 18:18:08 PDT 2020","3","BatchId:4041556;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 18:18:08 PDT 2020","","","3JRJSWSMQMQGJ48B3ARUD71WKV23E2","A1F1BIPJR11LSR","Submitted","Sun May 17 18:19:21 PDT 2020","Sun May 17 18:25:38 PDT 2020","Wed May 20 18:25:38 PDT 2020","","","","377","100% (1/1)","100% (1/1)","100% (1/1)","I prefer Jerry Springer over David Letterman .","I like jerry Springer more I would much rather not watch it .","no paraphrase relationship"
