"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text1","Input.text2","Answer.semantic-similarity.label","Approve","Reject"
"30EV7DWJUZ0B08FRWBWK2TAAYFSY6C","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 15:32:07 PDT 2020","3","BatchId:4025961;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 15:32:07 PDT 2020","","","3B1NLC6UG41LA79P73EPQDP91WLPG6","A12ATVBE1I4567","Submitted","Wed May 06 15:32:52 PDT 2020","Wed May 06 15:37:28 PDT 2020","Sat May 09 15:37:28 PDT 2020","","","","276","0% (0/0)","0% (0/0)","0% (0/0)","Tomorrow night look that thou lie alone .","Tomorrow night , you'll be alone .","approximately the same meaning and the rewritten sentence is grammatical"
"30EV7DWJUZ0B08FRWBWK2TAAYFSY6C","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 15:32:07 PDT 2020","3","BatchId:4025961;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 15:32:07 PDT 2020","","","3CCZ6YKWRCO22N4Y9IZ10QY56JP599","A37PO5YNKE5D97","Submitted","Wed May 06 15:33:24 PDT 2020","Wed May 06 15:39:54 PDT 2020","Sat May 09 15:39:54 PDT 2020","","","","390","0% (0/0)","0% (0/0)","0% (0/0)","Tomorrow night look that thou lie alone .","Tomorrow night , you'll be alone .","approximately the same meaning and the rewritten sentence is grammatical"
"30EV7DWJUZ0B08FRWBWK2TAAYFSY6C","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 15:32:07 PDT 2020","3","BatchId:4025961;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 15:32:07 PDT 2020","","","3KGTPGBS62Q8NI9EPASUYFI7ZU92UX","A3SF40QFQQV6RR","Submitted","Wed May 06 15:34:16 PDT 2020","Wed May 06 15:34:21 PDT 2020","Sat May 09 15:34:21 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","Tomorrow night look that thou lie alone .","Tomorrow night , you'll be alone .","approximately the same meaning and the rewritten sentence is grammatical"
"30U1YOGZHE1DPVIX7SC9QDW1YGJSDK","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 15:32:09 PDT 2020","3","BatchId:4025961;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 15:32:09 PDT 2020","","","3P529IW9K3QP5MYW4RF0RBGDV7KLF5","A3SF40QFQQV6RR","Submitted","Wed May 06 15:34:08 PDT 2020","Wed May 06 15:34:13 PDT 2020","Sat May 09 15:34:13 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","And sometime comes she with a tithe-pig's tail Tickling a parson's nose as he lies asleep , Then he dreams of another benefice .","He's dreaming of another benefice , and the same tusk-tiggler tickles his dreaming head with a tithe-pig's tail .","approximately the same meaning and the rewritten sentence is grammatical"
"30U1YOGZHE1DPVIX7SC9QDW1YGJSDK","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 15:32:09 PDT 2020","3","BatchId:4025961;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 15:32:09 PDT 2020","","","3U5NZHP4LW7ZA340R9W7BD1AGWYHPX","A37PO5YNKE5D97","Submitted","Wed May 06 15:32:24 PDT 2020","Wed May 06 15:34:29 PDT 2020","Sat May 09 15:34:29 PDT 2020","","","","125","0% (0/0)","0% (0/0)","0% (0/0)","And sometime comes she with a tithe-pig's tail Tickling a parson's nose as he lies asleep , Then he dreams of another benefice .","He's dreaming of another benefice , and the same tusk-tiggler tickles his dreaming head with a tithe-pig's tail .","approximately the same meaning and the rewritten sentence is grammatical"
"30U1YOGZHE1DPVIX7SC9QDW1YGJSDK","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 15:32:09 PDT 2020","3","BatchId:4025961;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 15:32:09 PDT 2020","","","3Z3ZLGNNSNZ5G7YGC1MU7OQA2N2Q3Q","A39EZ7V9T25RZO","Submitted","Wed May 06 15:33:48 PDT 2020","Wed May 06 15:34:06 PDT 2020","Sat May 09 15:34:06 PDT 2020","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","And sometime comes she with a tithe-pig's tail Tickling a parson's nose as he lies asleep , Then he dreams of another benefice .","He's dreaming of another benefice , and the same tusk-tiggler tickles his dreaming head with a tithe-pig's tail .","approximately the same meaning and the rewritten sentence is grammatical"
"31D0ZWOD1E4FQFV9EG2NQ6ICIL40A4","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 15:32:10 PDT 2020","3","BatchId:4025961;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 15:32:10 PDT 2020","","","3A9AA95AT1RNUAK5Q7VYMGYKBN8P5P","A2Y5I2HJTRFR8H","Submitted","Wed May 06 15:37:05 PDT 2020","Wed May 06 15:40:02 PDT 2020","Sat May 09 15:40:02 PDT 2020","","","","177","0% (0/0)","0% (0/0)","0% (0/0)","What cursed foot wanders this way tonight To cross my obsequies and true love's rite ?","What curse is made to curse the cursed foot that will cross my love and true love ?","approximately the same meaning, but the rewritten sentence is ungrammatical"
"31D0ZWOD1E4FQFV9EG2NQ6ICIL40A4","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 15:32:10 PDT 2020","3","BatchId:4025961;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 15:32:10 PDT 2020","","","3IGI0VL64CP9ZZEAF7E5RXTGS3CNOW","A39EZ7V9T25RZO","Submitted","Wed May 06 15:38:28 PDT 2020","Wed May 06 15:43:33 PDT 2020","Sat May 09 15:43:33 PDT 2020","","","","305","0% (0/0)","0% (0/0)","0% (0/0)","What cursed foot wanders this way tonight To cross my obsequies and true love's rite ?","What curse is made to curse the cursed foot that will cross my love and true love ?","approximately the same meaning, but the rewritten sentence is ungrammatical"
"31D0ZWOD1E4FQFV9EG2NQ6ICIL40A4","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 15:32:10 PDT 2020","3","BatchId:4025961;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 15:32:10 PDT 2020","","","3KAKFY4PGZ7SZ9AXZTHLYMZOBDN3I2","A12ATVBE1I4567","Submitted","Wed May 06 15:40:11 PDT 2020","Wed May 06 15:43:29 PDT 2020","Sat May 09 15:43:29 PDT 2020","","","","198","0% (0/0)","0% (0/0)","0% (0/0)","What cursed foot wanders this way tonight To cross my obsequies and true love's rite ?","What curse is made to curse the cursed foot that will cross my love and true love ?","approximately the same meaning, but the rewritten sentence is ungrammatical"
"31KPKEKW5EIK9P01KU2JLH2I03P0BZ","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 15:32:10 PDT 2020","3","BatchId:4025961;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 15:32:10 PDT 2020","","","38F5OAUN5SHA4X00VN2QBRAPG2TH7R","A37PO5YNKE5D97","Submitted","Wed May 06 15:37:35 PDT 2020","Wed May 06 15:46:05 PDT 2020","Sat May 09 15:46:05 PDT 2020","","","","510","0% (0/0)","0% (0/0)","0% (0/0)","Your looks are pale and wild , and do import Some misadventure .","Those want to boast your wits are bringing out some bad luck .","no paraphrase relationship"
