"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text1","Input.text2","Answer.semantic-similarity.label","Approve","Reject"
"3CMV9YRYQ763O4NZXF1JHPDJBF0LJN","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 15:10:22 PDT 2020","3","BatchId:4041444;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 15:10:22 PDT 2020","","","38YMOXR4MZ49XNHK7CJY6GKG1PXW63","A2JJ3531QBNT5K","Submitted","Sun May 17 15:12:09 PDT 2020","Sun May 17 15:12:16 PDT 2020","Wed May 20 15:12:16 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","Do you have permission to go out and take confession today ?","Commend we today forth To tell in our house of tomorrow ?","no paraphrase relationship"
"3CMV9YRYQ763O4NZXF1JHPDJBF0LJN","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 15:10:22 PDT 2020","3","BatchId:4041444;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 15:10:22 PDT 2020","","","3IOEN3P9SCOGWM1HAOUDDQUM5CP61F","A12ATVBE1I4567","Submitted","Sun May 17 15:10:32 PDT 2020","Sun May 17 15:11:01 PDT 2020","Wed May 20 15:11:01 PDT 2020","","","","29","100% (300/300)","100% (300/300)","0% (0/0)","Do you have permission to go out and take confession today ?","Commend we today forth To tell in our house of tomorrow ?","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3CMV9YRYQ763O4NZXF1JHPDJBF0LJN","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 15:10:22 PDT 2020","3","BatchId:4041444;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 15:10:22 PDT 2020","","","3S4AW7T80GNF7617KAJH07JM7RO4LY","A9KV8Q3VJY3Q5","Submitted","Sun May 17 15:12:02 PDT 2020","Sun May 17 15:12:11 PDT 2020","Wed May 20 15:12:11 PDT 2020","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","Do you have permission to go out and take confession today ?","Commend we today forth To tell in our house of tomorrow ?","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3PGQRAZX16PGN6DO3OZN3Y62GDHYS8","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 15:10:22 PDT 2020","3","BatchId:4041444;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 15:10:22 PDT 2020","","","33UKMF931EPN74O28KMGU65VH3RTTM","A12ATVBE1I4567","Submitted","Sun May 17 15:13:35 PDT 2020","Sun May 17 15:16:28 PDT 2020","Wed May 20 15:16:28 PDT 2020","","","","173","100% (300/300)","100% (300/300)","0% (0/0)","Today's a holiday , so the beggar's shop is shut .","By the time you have looked this far , Till tomorrow is the holiday , The beggar's shop is shut up .","no paraphrase relationship"
"3PGQRAZX16PGN6DO3OZN3Y62GDHYS8","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 15:10:22 PDT 2020","3","BatchId:4041444;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 15:10:22 PDT 2020","","","3L6L49WXW5215HYMSN3AJINPL1O45A","A1F1BIPJR11LSR","Submitted","Sun May 17 15:11:30 PDT 2020","Sun May 17 15:13:16 PDT 2020","Wed May 20 15:13:16 PDT 2020","","","","106","0% (0/0)","0% (0/0)","0% (0/0)","Today's a holiday , so the beggar's shop is shut .","By the time you have looked this far , Till tomorrow is the holiday , The beggar's shop is shut up .","approximately the same meaning and the rewritten sentence is grammatical"
"3PGQRAZX16PGN6DO3OZN3Y62GDHYS8","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 15:10:22 PDT 2020","3","BatchId:4041444;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 15:10:22 PDT 2020","","","3TY7ZAOG5KPNOC1OG9KE94GU1F3K0V","ACBK30I7R42NI","Submitted","Sun May 17 15:15:50 PDT 2020","Sun May 17 15:16:12 PDT 2020","Wed May 20 15:16:12 PDT 2020","","","","22","100% (13/13)","100% (13/13)","0% (0/0)","Today's a holiday , so the beggar's shop is shut .","By the time you have looked this far , Till tomorrow is the holiday , The beggar's shop is shut up .","no paraphrase relationship"
"3T2EL38U1QPFAL816OOGPKKSWJ2QX5","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 15:10:22 PDT 2020","3","BatchId:4041444;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 15:10:22 PDT 2020","","","39N5ACM9HJS6VXMHTX8FYW3MYT39PX","A1F1BIPJR11LSR","Submitted","Sun May 17 15:12:19 PDT 2020","Sun May 17 15:17:15 PDT 2020","Wed May 20 15:17:15 PDT 2020","","","","296","0% (0/0)","0% (0/0)","0% (0/0)","Her body sleeps in Capels ' monument , And her immortal part with angels lives .","She sleeps in Capel's tomb , and her life lives in the angels .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3T2EL38U1QPFAL816OOGPKKSWJ2QX5","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 15:10:22 PDT 2020","3","BatchId:4041444;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 15:10:22 PDT 2020","","","3IQ1VMJRYYPZ8TGF4EQI81ERZ73A9I","A12ATVBE1I4567","Submitted","Sun May 17 15:13:21 PDT 2020","Sun May 17 15:16:00 PDT 2020","Wed May 20 15:16:00 PDT 2020","","","","159","100% (300/300)","100% (300/300)","0% (0/0)","Her body sleeps in Capels ' monument , And her immortal part with angels lives .","She sleeps in Capel's tomb , and her life lives in the angels .","approximately the same meaning and the rewritten sentence is grammatical"
"3T2EL38U1QPFAL816OOGPKKSWJ2QX5","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 15:10:22 PDT 2020","3","BatchId:4041444;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 15:10:22 PDT 2020","","","3ZR9AIQJUGE2AACLVHXY2NRY4TD40P","A9KV8Q3VJY3Q5","Submitted","Sun May 17 15:11:35 PDT 2020","Sun May 17 15:11:45 PDT 2020","Wed May 20 15:11:45 PDT 2020","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","Her body sleeps in Capels ' monument , And her immortal part with angels lives .","She sleeps in Capel's tomb , and her life lives in the angels .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3T8DUCXY1RB215IVKCCXEM9X9NAT93","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 15:10:22 PDT 2020","3","BatchId:4041444;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 15:10:22 PDT 2020","","","33NF62TLXO7UQI2A2HUKR9VQ0O9JK1","A12ATVBE1I4567","Submitted","Sun May 17 15:14:05 PDT 2020","Sun May 17 15:16:49 PDT 2020","Wed May 20 15:16:49 PDT 2020","","","","164","100% (300/300)","100% (300/300)","0% (0/0)","Then the window lets day in , and life goes out the window .","Then , apart from that window , life relives , and goes from being .","no paraphrase relationship"
