"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text1","Input.text2","Answer.semantic-similarity.label","Approve","Reject"
"31GN6YMHMTXCY1IOONHZI1LM5WPWSX","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:35:43 PDT 2020","3","BatchId:4025902;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:35:43 PDT 2020","","","3907X2AHF5AVVD1I8OT0O9V8RDB2PV","A1YSYI926BBOHW","Submitted","Wed May 06 14:39:22 PDT 2020","Wed May 06 14:40:08 PDT 2020","Sat May 09 14:40:08 PDT 2020","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","Have you killed Tybalt ?","Have you killed well ?","approximately the same meaning, but the rewritten sentence is ungrammatical"
"31GN6YMHMTXCY1IOONHZI1LM5WPWSX","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:35:43 PDT 2020","3","BatchId:4025902;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:35:43 PDT 2020","","","3A0EX8ZRNDTJS4TFI4IU2TROPOQBYZ","A2EVTBJG1Z9TCP","Submitted","Wed May 06 14:36:37 PDT 2020","Wed May 06 14:37:09 PDT 2020","Sat May 09 14:37:09 PDT 2020","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","Have you killed Tybalt ?","Have you killed well ?","no paraphrase relationship"
"31GN6YMHMTXCY1IOONHZI1LM5WPWSX","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:35:43 PDT 2020","3","BatchId:4025902;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:35:43 PDT 2020","","","3OS46CRSLK4WIYHFH2E2KE12T6E6V1","A12ATVBE1I4567","Submitted","Wed May 06 14:41:54 PDT 2020","Wed May 06 14:44:11 PDT 2020","Sat May 09 14:44:11 PDT 2020","","","","137","0% (0/0)","0% (0/0)","0% (0/0)","Have you killed Tybalt ?","Have you killed well ?","no paraphrase relationship"
"31KSVEGZ48X0XMIB9YHUSRGQJU6WR9","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:35:42 PDT 2020","3","BatchId:4025902;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:35:42 PDT 2020","","","3P59JYT76QPTN5UPP52KTJW5GGW2T0","A37PO5YNKE5D97","Submitted","Wed May 06 14:40:06 PDT 2020","Wed May 06 14:44:24 PDT 2020","Sat May 09 14:44:24 PDT 2020","","","","258","0% (0/0)","0% (0/0)","0% (0/0)","Then I defy you , stars !","Then I won't mention you , then !","no paraphrase relationship"
"31KSVEGZ48X0XMIB9YHUSRGQJU6WR9","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:35:42 PDT 2020","3","BatchId:4025902;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:35:42 PDT 2020","","","3PXX5PX6L23IWMVC2Y4EZ79HMXOBAQ","A2YBRWIUM45CAJ","Submitted","Wed May 06 14:41:15 PDT 2020","Wed May 06 14:41:21 PDT 2020","Sat May 09 14:41:21 PDT 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","Then I defy you , stars !","Then I won't mention you , then !","no paraphrase relationship"
"31KSVEGZ48X0XMIB9YHUSRGQJU6WR9","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:35:42 PDT 2020","3","BatchId:4025902;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:35:42 PDT 2020","","","3YGXWBAF75MM42717XQIXOTZC8S4CF","AI4AO0O0WIJF7","Submitted","Wed May 06 14:41:18 PDT 2020","Wed May 06 14:41:27 PDT 2020","Sat May 09 14:41:27 PDT 2020","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","Then I defy you , stars !","Then I won't mention you , then !","approximately the same meaning and the rewritten sentence is grammatical"
"32204AGABFHRB6E8YO1ISKSW2XIGHX","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:35:46 PDT 2020","3","BatchId:4025902;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:35:46 PDT 2020","","","3JNQLM5FT9R54SMKGW0T7SMOM39L2F","A12ATVBE1I4567","Submitted","Wed May 06 14:39:39 PDT 2020","Wed May 06 14:41:55 PDT 2020","Sat May 09 14:41:55 PDT 2020","","","","136","0% (0/0)","0% (0/0)","0% (0/0)","I won't miss any chance to send my love to you .","I shall not jump upon this cause To visit my brother .","no paraphrase relationship"
"32204AGABFHRB6E8YO1ISKSW2XIGHX","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:35:46 PDT 2020","3","BatchId:4025902;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:35:46 PDT 2020","","","3OVR4I9USUOQY3HKCFRDHTIGGNT4QK","A1GV1WGA3W6CLG","Submitted","Wed May 06 14:41:41 PDT 2020","Wed May 06 15:01:18 PDT 2020","Sat May 09 15:01:18 PDT 2020","","","","1177","0% (0/0)","0% (0/0)","0% (0/0)","I won't miss any chance to send my love to you .","I shall not jump upon this cause To visit my brother .","no paraphrase relationship"
"32204AGABFHRB6E8YO1ISKSW2XIGHX","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:35:46 PDT 2020","3","BatchId:4025902;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:35:46 PDT 2020","","","3QUO65DNQZTMUPYJC8QR5SLA0ZYOUI","A37PO5YNKE5D97","Submitted","Wed May 06 14:37:33 PDT 2020","Wed May 06 14:41:34 PDT 2020","Sat May 09 14:41:34 PDT 2020","","","","241","0% (0/0)","0% (0/0)","0% (0/0)","I won't miss any chance to send my love to you .","I shall not jump upon this cause To visit my brother .","no paraphrase relationship"
"32L724R86PPXKEIR7P9QM57331KIPW","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Wed May 06 14:35:43 PDT 2020","3","BatchId:4025902;OriginalHitTemplateId:928390905;","3600","259200","Wed May 13 14:35:43 PDT 2020","","","358010RM5JY91D1BIPNSKREMQACXVL","A2D29YTN8FLONY","Submitted","Wed May 06 14:39:51 PDT 2020","Wed May 06 14:56:10 PDT 2020","Sat May 09 14:56:10 PDT 2020","","","","979","0% (0/0)","0% (0/0)","0% (0/0)","Be quiet , you mumbling fool !","Be quiet , thou thread , ho !","no paraphrase relationship"
