"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text1","Input.text2","Answer.semantic-similarity.label","Approve","Reject"
"3LOJFQ4BP1KF1C5P2J37ZR5RHVWDKW","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 09:38:08 PDT 2020","3","BatchId:4041152;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 09:38:08 PDT 2020","","","32UTUBMZ7L12OAYADTVAVUNU8GEVBJ","A101TNXQVR2UPO","Submitted","Sun May 17 09:40:45 PDT 2020","Sun May 17 09:42:12 PDT 2020","Wed May 20 09:42:12 PDT 2020","","","","87","100% (2/2)","100% (2/2)","100% (2/2)","Were you talking about Juliet ?","Were you not so ?","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3LOJFQ4BP1KF1C5P2J37ZR5RHVWDKW","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 09:38:08 PDT 2020","3","BatchId:4041152;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 09:38:08 PDT 2020","","","3L70J4KAZLRBBJTWGUVKUXXHQSRAD8","A1NPH1NMPOZGC6","Submitted","Sun May 17 09:53:55 PDT 2020","Sun May 17 10:01:22 PDT 2020","Wed May 20 10:01:22 PDT 2020","","","","447","0% (0/0)","0% (0/0)","0% (0/0)","Were you talking about Juliet ?","Were you not so ?","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3LOJFQ4BP1KF1C5P2J37ZR5RHVWDKW","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 09:38:08 PDT 2020","3","BatchId:4041152;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 09:38:08 PDT 2020","","","3TR2532VIUZNR3HL0D0JHQQ8ZSXJ62","A2ZZW6KME1FUDU","Submitted","Sun May 17 09:46:40 PDT 2020","Sun May 17 10:22:50 PDT 2020","Wed May 20 10:22:50 PDT 2020","","","","2170","0% (0/0)","0% (0/0)","0% (0/0)","Were you talking about Juliet ?","Were you not so ?","no paraphrase relationship"
"3GVPRXWRQLZ8E8ERB3F9MJGI3G4I7X","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 09:38:08 PDT 2020","3","BatchId:4041152;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 09:38:08 PDT 2020","","","31LM9EDVOQXVYONDZUM0J1CUUILNJF","A376DD71XY793G","Submitted","Sun May 17 09:41:38 PDT 2020","Sun May 17 09:41:56 PDT 2020","Wed May 20 09:41:56 PDT 2020","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","Tis now near night .","It's just near night .","approximately the same meaning and the rewritten sentence is grammatical"
"3GVPRXWRQLZ8E8ERB3F9MJGI3G4I7X","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 09:38:08 PDT 2020","3","BatchId:4041152;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 09:38:08 PDT 2020","","","3LRLIPTPEVEJPPZ68BH7YAS7A0MKAR","A101TNXQVR2UPO","Submitted","Sun May 17 09:40:23 PDT 2020","Sun May 17 09:41:14 PDT 2020","Wed May 20 09:41:14 PDT 2020","","","","51","100% (2/2)","100% (2/2)","100% (2/2)","Tis now near night .","It's just near night .","approximately the same meaning and the rewritten sentence is grammatical"
"3GVPRXWRQLZ8E8ERB3F9MJGI3G4I7X","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 09:38:08 PDT 2020","3","BatchId:4041152;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 09:38:08 PDT 2020","","","3VNL7UK1XKODOZ61D0HRD2QUQUTFTA","A17D6BK59S31BM","Submitted","Sun May 17 10:09:29 PDT 2020","Sun May 17 10:25:50 PDT 2020","Wed May 20 10:25:50 PDT 2020","","","","981","0% (0/0)","0% (0/0)","0% (0/0)","Tis now near night .","It's just near night .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"33J5JKFMLA33UN1NMZHSI4VOPOZQ33","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 09:38:08 PDT 2020","3","BatchId:4041152;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 09:38:08 PDT 2020","","","32Q90QCQ1XQMF2GIOGJTUTIYVFLEKH","A2ZZW6KME1FUDU","Submitted","Sun May 17 09:48:11 PDT 2020","Sun May 17 10:24:57 PDT 2020","Wed May 20 10:24:57 PDT 2020","","","","2206","0% (0/0)","0% (0/0)","0% (0/0)","I am too sore enpierced with his shaft To soar with his light feathers , and so bound , I can not bound a pitch above dull woe .","I am too expensive with his own idiot with his own light suits you , and so far can not let a guide strike a burning instant easy .","no paraphrase relationship"
"33J5JKFMLA33UN1NMZHSI4VOPOZQ33","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 09:38:08 PDT 2020","3","BatchId:4041152;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 09:38:08 PDT 2020","","","3HPZF4IVNRY229LLW4EPDDX68IHCYH","A101TNXQVR2UPO","Submitted","Sun May 17 09:43:24 PDT 2020","Sun May 17 09:43:56 PDT 2020","Wed May 20 09:43:56 PDT 2020","","","","32","100% (2/2)","100% (2/2)","100% (2/2)","I am too sore enpierced with his shaft To soar with his light feathers , and so bound , I can not bound a pitch above dull woe .","I am too expensive with his own idiot with his own light suits you , and so far can not let a guide strike a burning instant easy .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"33J5JKFMLA33UN1NMZHSI4VOPOZQ33","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 09:38:08 PDT 2020","3","BatchId:4041152;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 09:38:08 PDT 2020","","","3U5JL4WY5PEA70IWYTM5B1E9EZ64XQ","A145AXBDTCIW6Z","Submitted","Sun May 17 09:41:28 PDT 2020","Sun May 17 09:41:56 PDT 2020","Wed May 20 09:41:56 PDT 2020","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","I am too sore enpierced with his shaft To soar with his light feathers , and so bound , I can not bound a pitch above dull woe .","I am too expensive with his own idiot with his own light suits you , and so far can not let a guide strike a burning instant easy .","no paraphrase relationship"
"3Q7TKIAPPXFQLIN7NJF8ERI66V1DLZ","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 09:38:08 PDT 2020","3","BatchId:4041152;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 09:38:08 PDT 2020","","","3EG49X351ZHOMNMAHHFK8ZYNAQC6XD","A2ZZW6KME1FUDU","Submitted","Sun May 17 09:47:14 PDT 2020","Sun May 17 10:23:27 PDT 2020","Wed May 20 10:23:27 PDT 2020","","","","2173","0% (0/0)","0% (0/0)","0% (0/0)","How sweet is love itself possessed When but love's shadows are so rich in joy !","How sweet is love itself ! "" Then all the other thing so deeply !","approximately the same meaning and the rewritten sentence is grammatical"
