"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text1","Input.text2","Answer.semantic-similarity.label","Approve","Reject"
"3W5PY7V3VTCNO3UYGUQ9BXFFKU4JYD","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:28:08 PDT 2020","3","BatchId:4041515;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:28:08 PDT 2020","","","33IZTU6J866T9LK7OUIN94UFSG9XSS","AWNR2FOWI73GL","Submitted","Sun May 17 17:32:01 PDT 2020","Sun May 17 17:34:06 PDT 2020","Wed May 20 17:34:06 PDT 2020","","","","125","100% (24/24)","100% (24/24)","0% (0/0)","Confusion's cure lives not In these confusions .","Confusion is a cure for confusion .","no paraphrase relationship"
"3W5PY7V3VTCNO3UYGUQ9BXFFKU4JYD","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:28:08 PDT 2020","3","BatchId:4041515;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:28:08 PDT 2020","","","39OWYR0EPPW95L5VN64QLJI95W9FYX","A24LB89P1BPKKF","Submitted","Sun May 17 17:28:38 PDT 2020","Sun May 17 17:41:10 PDT 2020","Wed May 20 17:41:10 PDT 2020","","","","752","0% (0/0)","0% (0/0)","0% (0/0)","Confusion's cure lives not In these confusions .","Confusion is a cure for confusion .","no paraphrase relationship"
"3W5PY7V3VTCNO3UYGUQ9BXFFKU4JYD","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:28:08 PDT 2020","3","BatchId:4041515;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:28:08 PDT 2020","","","3VD82FOHKVTQ8VHJQH5RBMZ4U9ICO8","A12ATVBE1I4567","Submitted","Sun May 17 17:28:22 PDT 2020","Sun May 17 17:28:46 PDT 2020","Wed May 20 17:28:46 PDT 2020","","","","24","100% (300/300)","100% (300/300)","0% (0/0)","Confusion's cure lives not In these confusions .","Confusion is a cure for confusion .","no paraphrase relationship"
"33KGGVH25YMRTHOKL9Y1OJCKO7B1XM","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:28:08 PDT 2020","3","BatchId:4041515;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:28:08 PDT 2020","","","317HQ483ICXZ3D37HC1070XUH4XNI6","A2WPHVMLLEV5ZB","Submitted","Sun May 17 17:30:10 PDT 2020","Sun May 17 17:30:28 PDT 2020","Wed May 20 17:30:28 PDT 2020","","","","18","100% (1/1)","100% (1/1)","100% (1/1)","He was my brother's son !","He is my brother's son !","approximately the same meaning and the rewritten sentence is grammatical"
"33KGGVH25YMRTHOKL9Y1OJCKO7B1XM","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:28:08 PDT 2020","3","BatchId:4041515;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:28:08 PDT 2020","","","32ZKVD547KSIC1WRTJP4CZVBHXMB35","AWNR2FOWI73GL","Submitted","Sun May 17 17:29:01 PDT 2020","Sun May 17 17:33:08 PDT 2020","Wed May 20 17:33:08 PDT 2020","","","","247","100% (24/24)","100% (24/24)","0% (0/0)","He was my brother's son !","He is my brother's son !","approximately the same meaning and the rewritten sentence is grammatical"
"33KGGVH25YMRTHOKL9Y1OJCKO7B1XM","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:28:08 PDT 2020","3","BatchId:4041515;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:28:08 PDT 2020","","","3I02618YA5B4FPAKR836USQ0BELPUC","A12ATVBE1I4567","Submitted","Sun May 17 17:28:25 PDT 2020","Sun May 17 17:29:03 PDT 2020","Wed May 20 17:29:03 PDT 2020","","","","38","100% (300/300)","100% (300/300)","0% (0/0)","He was my brother's son !","He is my brother's son !","no paraphrase relationship"
"3EQPA8A3881NTT43CGSSP4OHQO8JZ4","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:28:08 PDT 2020","3","BatchId:4041515;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:28:08 PDT 2020","","","31QTRG6Q2YILWYUP190VXDWD72WPYA","A12ATVBE1I4567","Submitted","Sun May 17 17:28:40 PDT 2020","Sun May 17 17:30:32 PDT 2020","Wed May 20 17:30:32 PDT 2020","","","","112","100% (300/300)","100% (300/300)","0% (0/0)","Let them judge us however they please .","How they choose to judge us , We shall judge them .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3EQPA8A3881NTT43CGSSP4OHQO8JZ4","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:28:08 PDT 2020","3","BatchId:4041515;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:28:08 PDT 2020","","","3NJM2BJS41B8TVTK5HI60M4U4EECPP","A24LB89P1BPKKF","Submitted","Sun May 17 17:28:26 PDT 2020","Sun May 17 17:40:39 PDT 2020","Wed May 20 17:40:39 PDT 2020","","","","733","0% (0/0)","0% (0/0)","0% (0/0)","Let them judge us however they please .","How they choose to judge us , We shall judge them .","no paraphrase relationship"
"3EQPA8A3881NTT43CGSSP4OHQO8JZ4","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:28:08 PDT 2020","3","BatchId:4041515;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:28:08 PDT 2020","","","3QL2OFSM9BN8QAH7P25EWXZZ4ZDNC4","AWNR2FOWI73GL","Submitted","Sun May 17 17:28:46 PDT 2020","Sun May 17 17:29:52 PDT 2020","Wed May 20 17:29:52 PDT 2020","","","","66","100% (24/24)","100% (24/24)","0% (0/0)","Let them judge us however they please .","How they choose to judge us , We shall judge them .","no paraphrase relationship"
"3SMIWMMK75ASDEASDSCZX23AQ22WUN","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:28:09 PDT 2020","3","BatchId:4041515;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:28:09 PDT 2020","","","36W0OB37H1JTO766EIU92B3OR5QHZO","A12ATVBE1I4567","Submitted","Sun May 17 17:28:34 PDT 2020","Sun May 17 17:29:55 PDT 2020","Wed May 20 17:29:55 PDT 2020","","","","81","100% (300/300)","100% (300/300)","0% (0/0)","Will you speak well of him that killed your cousin ?","Did your cousin kill your cousin ?","no paraphrase relationship"
