"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text1","Input.text2","Answer.semantic-similarity.label","Approve","Reject"
"3UUIU9GZD9AJ0IGJHMZG264VNRR5TO","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 13:48:00 PDT 2020","3","BatchId:4041393;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 13:48:00 PDT 2020","","","3AQF3RZ55DN7M1VPHN9Y2SYG6M06F8","A1WAWEY2810TFN","Submitted","Sun May 17 13:49:19 PDT 2020","Sun May 17 13:49:31 PDT 2020","Wed May 20 13:49:31 PDT 2020","","","","12","100% (29/29)","100% (29/29)","0% (0/0)","Damn ... I think it &apos;s impossible to choose just one .","Damn . . . I don't think I can choose just one .","approximately the same meaning and the rewritten sentence is grammatical"
"3UUIU9GZD9AJ0IGJHMZG264VNRR5TO","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 13:48:00 PDT 2020","3","BatchId:4041393;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 13:48:00 PDT 2020","","","3NOKK93PR6DJT2O8SU8QWY5TBJ9EEJ","A9KV8Q3VJY3Q5","Submitted","Sun May 17 13:50:22 PDT 2020","Sun May 17 13:50:32 PDT 2020","Wed May 20 13:50:32 PDT 2020","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","Damn ... I think it &apos;s impossible to choose just one .","Damn . . . I don't think I can choose just one .","no paraphrase relationship"
"3UUIU9GZD9AJ0IGJHMZG264VNRR5TO","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 13:48:00 PDT 2020","3","BatchId:4041393;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 13:48:00 PDT 2020","","","3PIWWX1FJOBZFYWSKWU8QUVDLZ1JJU","A27KF4TT4FWEHI","Submitted","Sun May 17 13:50:17 PDT 2020","Sun May 17 13:50:27 PDT 2020","Wed May 20 13:50:27 PDT 2020","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","Damn ... I think it &apos;s impossible to choose just one .","Damn . . . I don't think I can choose just one .","approximately the same meaning and the rewritten sentence is grammatical"
"3ZG552ORBQ96ED1L4YXX5HP402G2V0","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 13:48:00 PDT 2020","3","BatchId:4041393;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 13:48:00 PDT 2020","","","39JEC7537Z6LYFQGRTR56ETCQ20CVV","APMGE1034C1LB","Submitted","Sun May 17 13:53:19 PDT 2020","Sun May 17 13:53:23 PDT 2020","Wed May 20 13:53:23 PDT 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","Alas , no , I do not listen to her anymore .","unfortunately i don &apos;t listen to her anymore .","approximately the same meaning and the rewritten sentence is grammatical"
"3ZG552ORBQ96ED1L4YXX5HP402G2V0","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 13:48:00 PDT 2020","3","BatchId:4041393;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 13:48:00 PDT 2020","","","3B2X28YI31KH9KJ9CLN2J27VRO86BQ","A12CHBTCTRHH6G","Submitted","Sun May 17 13:49:10 PDT 2020","Sun May 17 13:49:31 PDT 2020","Wed May 20 13:49:31 PDT 2020","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","Alas , no , I do not listen to her anymore .","unfortunately i don &apos;t listen to her anymore .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3ZG552ORBQ96ED1L4YXX5HP402G2V0","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 13:48:00 PDT 2020","3","BatchId:4041393;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 13:48:00 PDT 2020","","","3K4J6M3CXJYEN33NIKWS0I0E3KRGA8","A1NKBXOTZAI1YK","Submitted","Sun May 17 13:54:17 PDT 2020","Sun May 17 13:54:25 PDT 2020","Wed May 20 13:54:25 PDT 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","Alas , no , I do not listen to her anymore .","unfortunately i don &apos;t listen to her anymore .","approximately the same meaning and the rewritten sentence is grammatical"
"36U4VBVNRSIN5IT6EY2TA3VTYNMURH","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 13:48:00 PDT 2020","3","BatchId:4041393;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 13:48:00 PDT 2020","","","333U7HK6IEKMCCW0A08XNW00GF5DJB","A1TSD3O3C3ZUT6","Submitted","Sun May 17 13:54:17 PDT 2020","Sun May 17 13:54:28 PDT 2020","Wed May 20 13:54:28 PDT 2020","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","&apos;I just called to say &apos; I Love you &apos; is just great !","I just called to say &apos; I love you &apos; , I am happy !","approximately the same meaning and the rewritten sentence is grammatical"
"36U4VBVNRSIN5IT6EY2TA3VTYNMURH","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 13:48:00 PDT 2020","3","BatchId:4041393;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 13:48:00 PDT 2020","","","3A9AA95AT1RNUAK5Q7VYMGYKCXCP5E","A9KV8Q3VJY3Q5","Submitted","Sun May 17 13:51:12 PDT 2020","Sun May 17 13:51:22 PDT 2020","Wed May 20 13:51:22 PDT 2020","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","&apos;I just called to say &apos; I Love you &apos; is just great !","I just called to say &apos; I love you &apos; , I am happy !","approximately the same meaning, but the rewritten sentence is ungrammatical"
"36U4VBVNRSIN5IT6EY2TA3VTYNMURH","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 13:48:00 PDT 2020","3","BatchId:4041393;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 13:48:00 PDT 2020","","","3FIUS151D07FXUGQ4KO2W4BH1F3GGJ","A2PZB5QAD2LBDO","Submitted","Sun May 17 13:49:49 PDT 2020","Sun May 17 13:50:01 PDT 2020","Wed May 20 13:50:01 PDT 2020","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","&apos;I just called to say &apos; I Love you &apos; is just great !","I just called to say &apos; I love you &apos; , I am happy !","approximately the same meaning and the rewritten sentence is grammatical"
"3WRBLBQ2HVDG068C0GUXMSTFGP80GP","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 13:48:00 PDT 2020","3","BatchId:4041393;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 13:48:00 PDT 2020","","","379J5II41TLXZ8Y09GVU9TVDKGALED","A12ATVBE1I4567","Submitted","Sun May 17 13:50:11 PDT 2020","Sun May 17 13:55:19 PDT 2020","Wed May 20 13:55:19 PDT 2020","","","","308","100% (300/300)","100% (300/300)","0% (0/0)","yes , bcuz he is chan .","Yes , because he is a chan .","approximately the same meaning and the rewritten sentence is grammatical"
"3WRBLBQ2HVDG068C0GUXMSTFGP80GP","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 13:48:00 PDT 2020","3","BatchId:4041393;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 13:48:00 PDT 2020","","","3FTF2T8WLWNWF6JI5JMAQQBIRQZ9WL","A2PZB5QAD2LBDO","Submitted","Sun May 17 13:53:39 PDT 2020","Sun May 17 13:53:45 PDT 2020","Wed May 20 13:53:45 PDT 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","yes , bcuz he is chan .","Yes , because he is a chan .","approximately the same meaning and the rewritten sentence is grammatical"
