"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text1","Input.text2","Answer.semantic-similarity.label","Approve","Reject"
"3APP19WN85JBEHUR25AEVT36TSV6GX","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:46:04 PDT 2020","3","BatchId:4041529;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:46:04 PDT 2020","","","34PGFRQONTGLLIWRRVDNFKPLNWRJW8","AKQAI78JTXXC9","Submitted","Sun May 17 17:47:31 PDT 2020","Sun May 17 17:47:38 PDT 2020","Wed May 20 17:47:38 PDT 2020","","","","7","100% (4/4)","100% (4/4)","0% (0/0)","why do you only got 1.5 bricks ?","Why don't bricks 1 .5 ?","no paraphrase relationship"
"3APP19WN85JBEHUR25AEVT36TSV6GX","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:46:04 PDT 2020","3","BatchId:4041529;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:46:04 PDT 2020","","","38YMOXR4MZ49XNHK7CJY6GKG1Q76WP","A12ATVBE1I4567","Submitted","Sun May 17 17:46:25 PDT 2020","Sun May 17 17:47:57 PDT 2020","Wed May 20 17:47:57 PDT 2020","","","","92","100% (303/303)","100% (303/303)","100% (3/3)","why do you only got 1.5 bricks ?","Why don't bricks 1 .5 ?","no paraphrase relationship"
"3APP19WN85JBEHUR25AEVT36TSV6GX","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:46:04 PDT 2020","3","BatchId:4041529;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:46:04 PDT 2020","","","3HQUKB7LNKJ7XM6C8WO224ZJVGAHH1","A1F1BIPJR11LSR","Submitted","Sun May 17 17:46:19 PDT 2020","Sun May 17 17:48:42 PDT 2020","Wed May 20 17:48:42 PDT 2020","","","","143","100% (1/1)","100% (1/1)","100% (1/1)","why do you only got 1.5 bricks ?","Why don't bricks 1 .5 ?","no paraphrase relationship"
"3E6L1VR4Y0R50HYWRL4WD83USDV6FY","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:46:04 PDT 2020","3","BatchId:4041529;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:46:04 PDT 2020","","","324G5B4FB8DZTXU4XFV55ZB8VWC70N","A1F1BIPJR11LSR","Submitted","Sun May 17 17:46:35 PDT 2020","Sun May 17 17:49:47 PDT 2020","Wed May 20 17:49:47 PDT 2020","","","","192","100% (1/1)","100% (1/1)","100% (1/1)","i say omarion.he has the hair clothes and body , a triple deal on one person .","He has a hair and body , a triple deal .","no paraphrase relationship"
"3E6L1VR4Y0R50HYWRL4WD83USDV6FY","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:46:04 PDT 2020","3","BatchId:4041529;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:46:04 PDT 2020","","","3EJJQNKU9WAKMGKF410WG81PIP8HRY","A6KOTWP7N7RLU","Submitted","Sun May 17 17:47:36 PDT 2020","Sun May 17 17:47:42 PDT 2020","Wed May 20 17:47:42 PDT 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","i say omarion.he has the hair clothes and body , a triple deal on one person .","He has a hair and body , a triple deal .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3E6L1VR4Y0R50HYWRL4WD83USDV6FY","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:46:04 PDT 2020","3","BatchId:4041529;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:46:04 PDT 2020","","","3NPFYT4IZH9QJGBGTUO6KQBC45FXG8","A12ATVBE1I4567","Submitted","Sun May 17 17:46:20 PDT 2020","Sun May 17 17:47:37 PDT 2020","Wed May 20 17:47:37 PDT 2020","","","","77","100% (303/303)","100% (303/303)","100% (3/3)","i say omarion.he has the hair clothes and body , a triple deal on one person .","He has a hair and body , a triple deal .","no paraphrase relationship"
"3O0M2G5VDA7IKK355BBP6EX5TOU94O","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:46:04 PDT 2020","3","BatchId:4041529;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:46:04 PDT 2020","","","3OS46CRSLK4WIYHFH2E2KE12UH56VF","A1F1BIPJR11LSR","Submitted","Sun May 17 17:46:20 PDT 2020","Sun May 17 17:48:56 PDT 2020","Wed May 20 17:48:56 PDT 2020","","","","156","100% (1/1)","100% (1/1)","100% (1/1)","I am confused , they know they are not getting a good seat .","I am confused , they don &apos;t get a good seat .","approximately the same meaning and the rewritten sentence is grammatical"
"3O0M2G5VDA7IKK355BBP6EX5TOU94O","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:46:04 PDT 2020","3","BatchId:4041529;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:46:04 PDT 2020","","","3RSDURM96FRHZ75ZSVKK31X9TWVEYH","A12ATVBE1I4567","Submitted","Sun May 17 17:46:17 PDT 2020","Sun May 17 17:47:10 PDT 2020","Wed May 20 17:47:10 PDT 2020","","","","53","100% (303/303)","100% (303/303)","100% (3/3)","I am confused , they know they are not getting a good seat .","I am confused , they don &apos;t get a good seat .","no paraphrase relationship"
"3O0M2G5VDA7IKK355BBP6EX5TOU94O","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:46:04 PDT 2020","3","BatchId:4041529;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:46:04 PDT 2020","","","3X73LLYYQ6JZ7ISNBUJF7OWFHSJHNA","A2PZB5QAD2LBDO","Submitted","Sun May 17 17:47:04 PDT 2020","Sun May 17 17:47:18 PDT 2020","Wed May 20 17:47:18 PDT 2020","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","I am confused , they know they are not getting a good seat .","I am confused , they don &apos;t get a good seat .","no paraphrase relationship"
"3TTPFEFXDXPPEDP2MBSWGTF78S86HW","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Sun May 17 17:46:04 PDT 2020","3","BatchId:4041529;OriginalHitTemplateId:928390905;","3600","259200","Sun May 24 17:46:04 PDT 2020","","","3M23Y66PO7CGQ60BN79X9RHVVDB6SA","A12ATVBE1I4567","Submitted","Sun May 17 17:46:13 PDT 2020","Sun May 17 17:46:39 PDT 2020","Wed May 20 17:46:39 PDT 2020","","","","26","100% (303/303)","100% (303/303)","100% (3/3)","I personally don &apos;t believe in them .","I personally dislike them .","no paraphrase relationship"
