"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text1","Input.text2","Answer.semantic-similarity.label","Approve","Reject"
"3UUSLRKAVP8R6XY5JPEYVM05B3ZD7D","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Thu May 07 11:12:26 PDT 2020","3","BatchId:4027466;OriginalHitTemplateId:928390905;","3600","259200","Thu May 14 11:12:26 PDT 2020","","","3EFVCAY5L8EAVH09TSXH14MZ4JZ8JG","A2F5AZQ55LXHKT","Submitted","Thu May 07 11:15:05 PDT 2020","Thu May 07 11:15:19 PDT 2020","Sun May 10 11:15:19 PDT 2020","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","Damn ... I think it &apos;s impossible to choose just one .","Damn . . . I don &apos;t believe I can pick just one .","approximately the same meaning and the rewritten sentence is grammatical"
"3UUSLRKAVP8R6XY5JPEYVM05B3ZD7D","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Thu May 07 11:12:26 PDT 2020","3","BatchId:4027466;OriginalHitTemplateId:928390905;","3600","259200","Thu May 14 11:12:26 PDT 2020","","","3J4Q2Z4UT3827504MLXWCL170LTWQ9","A1PUHCEBSOWETV","Submitted","Thu May 07 11:15:55 PDT 2020","Thu May 07 11:15:59 PDT 2020","Sun May 10 11:15:59 PDT 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","Damn ... I think it &apos;s impossible to choose just one .","Damn . . . I don &apos;t believe I can pick just one .","no paraphrase relationship"
"3UUSLRKAVP8R6XY5JPEYVM05B3ZD7D","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Thu May 07 11:12:26 PDT 2020","3","BatchId:4027466;OriginalHitTemplateId:928390905;","3600","259200","Thu May 14 11:12:26 PDT 2020","","","3ZSY5X72N2GUEX628EVM0HYQT5WORQ","A18I566TMVVSFQ","Submitted","Thu May 07 11:15:53 PDT 2020","Thu May 07 11:18:14 PDT 2020","Sun May 10 11:18:14 PDT 2020","","","","141","100% (43/43)","100% (43/43)","100% (43/43)","Damn ... I think it &apos;s impossible to choose just one .","Damn . . . I don &apos;t believe I can pick just one .","approximately the same meaning and the rewritten sentence is grammatical"
"3WGZLY9VDLRV6B3OTU649MW0MN5D80","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Thu May 07 11:12:26 PDT 2020","3","BatchId:4027466;OriginalHitTemplateId:928390905;","3600","259200","Thu May 14 11:12:26 PDT 2020","","","32AT8R96GQE1SHQCJP70PXVBXT3SUV","A326O3VWP8TO8N","Submitted","Thu May 07 11:14:02 PDT 2020","Thu May 07 11:23:08 PDT 2020","Sun May 10 11:23:08 PDT 2020","","","","546","0% (0/0)","0% (0/0)","0% (0/0)","Alas , no , I do not listen to her anymore .","unfortunately it sucks , i don &apos;t listen to her anymore .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3WGZLY9VDLRV6B3OTU649MW0MN5D80","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Thu May 07 11:12:26 PDT 2020","3","BatchId:4027466;OriginalHitTemplateId:928390905;","3600","259200","Thu May 14 11:12:26 PDT 2020","","","32XVDSJFP42PAA45G818751DMD12MA","A1PUHCEBSOWETV","Submitted","Thu May 07 11:12:50 PDT 2020","Thu May 07 11:15:22 PDT 2020","Sun May 10 11:15:22 PDT 2020","","","","152","0% (0/0)","0% (0/0)","0% (0/0)","Alas , no , I do not listen to her anymore .","unfortunately it sucks , i don &apos;t listen to her anymore .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3WGZLY9VDLRV6B3OTU649MW0MN5D80","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Thu May 07 11:12:26 PDT 2020","3","BatchId:4027466;OriginalHitTemplateId:928390905;","3600","259200","Thu May 14 11:12:26 PDT 2020","","","37UQDCYH620FMYVK0CJUQS1YOMZV70","A24DSECWUBZC0Z","Submitted","Thu May 07 11:13:43 PDT 2020","Thu May 07 11:13:54 PDT 2020","Sun May 10 11:13:54 PDT 2020","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","Alas , no , I do not listen to her anymore .","unfortunately it sucks , i don &apos;t listen to her anymore .","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3YZ7A3YHS9YILI34SMUQS189L0E5SK","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Thu May 07 11:12:26 PDT 2020","3","BatchId:4027466;OriginalHitTemplateId:928390905;","3600","259200","Thu May 14 11:12:26 PDT 2020","","","3RSDURM96FRHZ75ZSVKK31X9SQ5YEY","A12ATVBE1I4567","Submitted","Thu May 07 11:14:48 PDT 2020","Thu May 07 11:17:01 PDT 2020","Sun May 10 11:17:01 PDT 2020","","","","133","100% (248/248)","100% (248/248)","100% (248/248)","&apos;I just called to say &apos; I Love you &apos; is just great !","I only say this to say &apos; I love you &apos; , I get you to sing with me !","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3YZ7A3YHS9YILI34SMUQS189L0E5SK","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Thu May 07 11:12:26 PDT 2020","3","BatchId:4027466;OriginalHitTemplateId:928390905;","3600","259200","Thu May 14 11:12:26 PDT 2020","","","3VZLGYJEYQFQAX6LJMCV5XRIEQJZXY","A1YSYI926BBOHW","Submitted","Thu May 07 11:12:43 PDT 2020","Thu May 07 11:12:54 PDT 2020","Sun May 10 11:12:54 PDT 2020","","","","11","100% (53/53)","100% (53/53)","100% (53/53)","&apos;I just called to say &apos; I Love you &apos; is just great !","I only say this to say &apos; I love you &apos; , I get you to sing with me !","approximately the same meaning and the rewritten sentence is grammatical"
"3YZ7A3YHS9YILI34SMUQS189L0E5SK","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Thu May 07 11:12:26 PDT 2020","3","BatchId:4027466;OriginalHitTemplateId:928390905;","3600","259200","Thu May 14 11:12:26 PDT 2020","","","3Y5140Z9D2LZ6YFKXRESBP2PGE9IPX","A2XK59FYAFO9EX","Submitted","Thu May 07 11:14:06 PDT 2020","Thu May 07 11:17:21 PDT 2020","Sun May 10 11:17:21 PDT 2020","","","","195","0% (0/0)","0% (0/0)","0% (0/0)","&apos;I just called to say &apos; I Love you &apos; is just great !","I only say this to say &apos; I love you &apos; , I get you to sing with me !","approximately the same meaning, but the rewritten sentence is ungrammatical"
"3Z8UJEJOD3IX2OK15X66W95ZFGY39H","319P43LJ7Z5DYPBJ4Z8B7UC19HKZ7C","Is One Sentence A Paraphrase Of The Other?","In this task we will check the quality of paraphrases (rewordings of a sentence which preserve meaning).","meaning, semantic, similarity, text, paraphrase, style, grammatical","$0.05","Thu May 07 11:12:27 PDT 2020","3","BatchId:4027466;OriginalHitTemplateId:928390905;","3600","259200","Thu May 14 11:12:27 PDT 2020","","","33LKR6A5KJPMYKCT6126O0M0OFJT1L","A18I566TMVVSFQ","Submitted","Thu May 07 11:14:11 PDT 2020","Thu May 07 11:17:32 PDT 2020","Sun May 10 11:17:32 PDT 2020","","","","201","100% (43/43)","100% (43/43)","100% (43/43)","yes , bcuz he is chan .","Yes , because he was a chan .","approximately the same meaning and the rewritten sentence is grammatical"
